x,rho,u,p,rho_exact,u_exact,p_exact
0.82624996,0.2655569,0.92741233,0.30310524,0.26557371,0.92745262,0.30313018
0.82874995,0.26554805,0.92740452,0.30310032,0.26557371,0.92745262,0.30313018
0.83124995,0.2655687,0.92751908,0.30314112,0.26557371,0.92745262,0.30313018
0.83375001,0.26557291,0.92753452,0.30315283,0.26557371,0.92745262,0.30313018
0.83625001,0.26557517,0.92752004,0.30315679,0.26557371,0.92745262,0.30313018
0.83875,0.26562342,0.92772025,0.30322668,0.26557371,0.92745262,0.30313018
0.84125,0.26559961,0.92759585,0.30318588,0.26557371,0.92745262,0.30313018
0.84375,0.26507422,0.92530614,0.30241713,0.26557371,0.92745262,0.30313018
0.84625,0.26227951,0.91209441,0.29798314,0.26557371,0.92745262,0.30313018
0.84875,0.24700478,0.83504349,0.27373344,0.26557371,0.92745262,0.30313018
0.85124999,0.18560526,0.47967872,0.18184084,0.125,0,0.1
0.85374999,0.13449579,0.081748277,0.11127757,0.125,0,0.1
0.85624999,0.12589794,0.0076961052,0.10101145,0.125,0,0.1
0.85874999,0.12505856,0.00072369218,0.10006562,0.125,0,0.1
0.86124998,0.12499624,-7.1729824e-05,0.099995822,0.125,0,0.1
0.86374998,0.125,9.2754959e-07,0.099999972,0.125,0,0.1
0.86624998,0.12500149,1.206629e-05,0.10000169,0.125,0,0.1
0.86874998,0.12500012,6.9199518e-07,0.10000011,0.125,0,0.1
0.87124997,0.12499987,-1.1181603e-06,0.09999989,0.125,0,0.1
0.87374997,0.12500003,7.5971776e-08,0.10000004,0.125,0,0.1
0.87624997,0.12500003,1.5172328e-07,0.10000003,0.125,0,0.1
0.87874997,0.125,-2.2052348e-08,0.10000001,0.125,0,0.1
0.88124996,0.125,0,0.10000001,0.125,0,0.1
0.88374996,0.125,0,0.10000001,0.125,0,0.1
0.88624996,0.125,0,0.10000001,0.125,0,0.1
0.88874996,0.125,0,0.10000001,0.125,0,0.1
0.89124995,0.125,0,0.10000001,0.125,0,0.1
0.89374995,0.125,0,0.10000001,0.125,0,0.1
0.89625001,0.125,0,0.10000001,0.125,0,0.1
0.89875001,0.125,0,0.10000001,0.125,0,0.1
0.90125,0.125,0,0.10000001,0.125,0,0.1
0.90375,0.125,0,0.10000001,0.125,0,0.1
0.90625,0.125,0,0.10000001,0.125,0,0.1
0.90875,0.125,0,0.10000001,0.125,0,0.1
0.91125,0.125,0,0.10000001,0.125,0,0.1
0.91374999,0.125,0,0.10000001,0.125,0,0.1
0.91624999,0.125,0,0.10000001,0.125,0,0.1
0.91874999,0.125,0,0.10000001,0.125,0,0.1
0.92124999,0.125,0,0.10000001,0.125,0,0.1
0.92374998,0.125,0,0.10000001,0.125,0,0.1
0.92624998,0.125,0,0.10000001,0.125,0,0.1
0.92874998,0.125,0,0.10000001,0.125,0,0.1
0.93124998,0.125,0,0.10000001,0.125,0,0.1
0.93374997,0.125,0,0.10000001,0.125,0,0.1
0.93624997,0.125,0,0.10000001,0.125,0,0.1
0.93874997,0.125,0,0.10000001,0.125,0,0.1
0.94124997,0.125,0,0.10000001,0.125,0,0.1
