t,x
2.52601,12.326
2.52629,12.326
2.52658,12.326
2.52686,12.33
2.52714,12.33
2.52743,12.33
2.52771,12.334
2.528,12.334
2.52828,12.334
2.52857,12.338
2.52885,12.338
2.52913,12.338
2.52942,12.342
2.5297,12.342
2.52998,12.342
2.53027,12.346
2.53055,12.346
2.53084,12.346
2.53112,12.35
2.5314,12.35
2.53169,12.35
2.53197,12.354
2.53225,12.354
2.53254,12.354
2.53282,12.358
2.53311,12.358
2.53339,12.358
2.53368,12.362
2.53396,12.362
2.53424,12.362
2.53453,12.366
2.53481,12.366
2.53509,12.366
2.53538,12.37
2.53566,12.37
2.53595,12.37
2.53623,12.374
2.53651,12.374
2.5368,12.374
2.53708,12.378
2.53736,12.378
2.53765,12.378
2.53793,12.382
2.53822,12.382
2.5385,12.382
2.53879,12.386
2.53907,12.386
2.53935,12.386
2.53964,12.39
2.53992,12.39
2.5402,12.39
2.54049,12.394
2.54077,12.394
2.54106,12.394
2.54134,12.398
2.54162,12.398
2.54191,12.398
2.54219,12.402
2.54248,12.402
2.54276,12.402
2.54304,12.406
2.54333,12.406
2.54361,12.406
2.5439,12.41
2.54418,12.41
2.54446,12.41
2.54475,12.414
2.54503,12.414
2.54531,12.414
2.5456,12.418
2.54588,12.418
2.54617,12.418
2.54645,12.422
2.54673,12.422
2.54702,12.422
2.5473,12.426
2.54759,12.426
2.54787,12.426
2.54815,12.43
2.54844,12.43
2.54872,12.43
2.54901,12.434
2.54929,12.434
2.54957,12.434
2.54986,12.438
2.55014,12.438
2.55043,12.438
2.55071,12.442
2.55099,12.442
2.55128,12.442
2.55156,12.446
2.55184,12.446
2.55213,12.446
2.55241,12.45
2.5527,12.45
2.55298,12.45
2.55327,12.454
2.55355,12.454
2.55383,12.454
2.55412,12.458
2.5544,12.458
2.55468,12.458
2.55497,12.462
2.55525,12.462
2.55554,12.462
2.55582,12.466
2.5561,12.466
2.55639,12.466
2.55667,12.47
2.55695,12.47
2.55724,12.47
2.55752,12.474
2.55781,12.474
2.55809,12.474
2.55838,12.478
2.55866,12.478
2.55894,12.478
2.55923,12.482
2.55951,12.482
2.55979,12.482
2.56008,12.486
2.56036,12.486
2.56065,12.486
2.56093,12.49
2.56121,12.49
2.5615,12.49
2.56178,12.494
2.56207,12.494
2.56235,12.494
2.56263,12.498
2.56292,12.498
2.5632,12.498
2.56349,12.502
2.56377,12.502
2.56405,12.502
2.56434,12.506
2.56462,12.506
2.56491,12.506
2.56519,12.51
2.56547,12.51
2.56576,12.51
2.56604,12.514
2.56632,12.514
2.56661,12.514
2.56689,12.518
2.56718,12.518
2.56746,12.518
2.56775,12.522
2.56803,12.522
2.56831,12.522
2.5686,12.526
2.56888,12.526
2.56916,12.526
2.56945,12.53
2.56973,12.53
2.57002,12.53
2.5703,12.534
2.57058,12.534
2.57087,12.534
2.57115,12.538
2.57144,12.538
2.57172,12.538
2.572,12.542
2.57229,12.542
2.57257,12.542
2.57286,12.546
2.57314,12.546
2.57342,12.546
2.57371,12.55
2.57399,12.55
2.57427,12.55
2.57456,12.554
2.57484,12.554
2.57513,12.554
2.57541,12.558
2.57569,12.558
2.57598,12.558
2.57626,12.562
2.57655,12.562
2.57683,12.562
2.57711,12.566
2.5774,12.566
2.57768,12.566
2.57797,12.57
2.57825,12.57
2.57853,12.57
2.57882,12.574
2.5791,12.574
2.57939,12.574
2.57967,12.578
2.57995,12.578
2.58024,12.578
2.58052,12.582
2.5808,12.582
2.58109,12.582
2.58137,12.586
2.58166,12.586
2.58194,12.586
2.58223,12.59
2.58251,12.59
2.58279,12.59
2.58308,12.594
2.58336,12.594
2.58364,12.594
2.58393,12.598
2.58421,12.598
2.5845,12.598
2.58478,12.602
2.58506,12.602
2.58535,12.602
2.58563,12.606
2.58592,12.606
2.5862,12.606
2.58648,12.61
2.58677,12.61
2.58705,12.61
2.58734,12.614
2.58762,12.614
2.5879,12.614
2.58819,12.618
2.58847,12.618
2.58876,12.618
2.58904,12.622
2.58932,12.622
2.58961,12.622
2.58989,12.626
2.59017,12.626
2.59046,12.626
2.59074,12.63
2.59103,12.63
2.59131,12.63
2.5916,12.634
2.59188,12.634
2.59216,12.634
2.59245,12.638
2.59273,12.638
2.59301,12.638
2.5933,12.642
2.59358,12.642
2.59387,12.642
2.59415,12.646
2.59443,12.646
2.59472,12.646
2.595,12.65
2.59529,12.65
2.59557,12.65
2.59585,12.654
2.59614,12.654
2.59642,12.654
2.59671,12.658
2.59699,12.658
2.59727,12.658
2.59756,12.662
2.59784,12.662
2.59813,12.662
2.59841,12.666
2.59869,12.666
2.59898,12.666
2.59926,12.67
2.59955,12.67
2.59983,12.67
2.60011,12.674
2.6004,12.674
2.60068,12.674
2.60097,12.678
2.60125,12.678
2.60153,12.678
2.60182,12.682
2.6021,12.682
2.60238,12.682
2.60267,12.686
2.60295,12.686
2.60324,12.686
2.60352,12.69
2.6038,12.69
2.60409,12.69
2.60437,12.694
2.60466,12.694
2.60494,12.694
2.60523,12.698
2.60551,12.698
2.60579,12.698
2.60608,12.702
2.60636,12.702
2.60664,12.702
2.60693,12.706
2.60721,12.706
2.6075,12.706
2.60778,12.71
2.60806,12.71
2.60835,12.71
2.60863,12.714
2.60892,12.714
2.6092,12.714
2.60948,12.718
2.60977,12.718
2.61005,12.718
2.61034,12.722
2.61062,12.722
2.6109,12.722
2.61119,12.726
2.61147,12.726
2.61176,12.726
2.61204,12.73
2.61232,12.73
2.61261,12.73
2.61289,12.734
2.61317,12.734
2.61346,12.734
2.61374,12.738
2.61403,12.738
2.61431,12.738
2.6146,12.742
2.61488,12.742
2.61516,12.742
2.61545,12.746
2.61573,12.746
2.61601,12.746
2.6163,12.75
2.61658,12.75
2.61687,12.75
2.61715,12.754
2.61743,12.754
2.61772,12.754
2.618,12.758
2.61829,12.758
2.61857,12.758
2.61886,12.762
2.61914,12.762
2.61942,12.762
2.61971,12.766
2.61999,12.766
2.62027,12.766
2.62056,12.77
2.62084,12.77
2.62113,12.77
2.62141,12.774
2.62169,12.774
2.62198,12.774
2.62226,12.778
2.62255,12.778
2.62283,12.778
2.62311,12.782
2.6234,12.782
2.62368,12.782
2.62397,12.786
2.62425,12.786
2.62453,12.786
2.62482,12.79
2.6251,12.79
2.62539,12.79
2.62567,12.794
2.62595,12.794
2.62624,12.794
2.62652,12.798
2.6268,12.798
2.62709,12.798
2.62737,12.802
2.62766,12.802
2.62794,12.802
2.62823,12.806
2.62851,12.806
2.62879,12.806
2.62908,12.81
2.62936,12.81
2.62964,12.81
2.62993,12.814
2.63021,12.814
2.6305,12.814
2.63078,12.818
2.63106,12.818
2.63135,12.818
2.63163,12.822
2.63192,12.822
2.6322,12.822
2.63249,12.826
2.63277,12.826
2.63305,12.826
2.63334,12.83
2.63362,12.83
2.6339,12.83
2.63419,12.834
2.63447,12.834
2.63476,12.834
2.63504,12.838
2.63532,12.838
2.63561,12.838
2.63589,12.842
2.63618,12.842
2.63646,12.842
2.63674,12.846
2.63703,12.846
2.63731,12.846
2.6376,12.85
2.63788,12.85
2.63816,12.85
2.63845,12.854
2.63873,12.854
2.63902,12.854
2.6393,12.858
2.63958,12.858
2.63987,12.858
2.64015,12.862
2.64044,12.862
2.64072,12.862
2.641,12.866
2.64129,12.866
2.64157,12.866
2.64186,12.87
2.64214,12.87
2.64242,12.87
2.64271,12.874
2.64299,12.874
2.64328,12.874
2.64356,12.878
2.64384,12.878
2.64413,12.878
2.64441,12.882
2.64469,12.882
2.64498,12.882
2.64526,12.886
2.64555,12.886
2.64583,12.886
2.64612,12.89
2.6464,12.89
2.64668,12.89
2.64697,12.894
2.64725,12.894
2.64753,12.894
2.64782,12.898
2.6481,12.898
2.64839,12.898
2.64867,12.902
2.64895,12.902
2.64924,12.902
2.64952,12.906
2.64981,12.906
2.65009,12.906
2.65038,12.91
2.65066,12.91
2.65094,12.91
2.65123,12.914
2.65151,12.914
2.65179,12.914
2.65208,12.918
2.65236,12.918
2.65265,12.918
2.65293,12.922
2.65321,12.922
2.6535,12.922
2.65378,12.926
2.65407,12.926
2.65435,12.926
2.65464,12.93
2.65492,12.93
2.6552,12.93
2.65549,12.934
2.65577,12.934
2.65605,12.934
2.65634,12.938
2.65662,12.938
2.65691,12.938
2.65719,12.942
2.65747,12.942
2.65776,12.942
2.65804,12.946
2.65833,12.946
2.65861,12.946
2.65889,12.95
2.65918,12.95
2.65946,12.95
2.65975,12.954
2.66003,12.954
2.66031,12.954
2.6606,12.958
2.66088,12.958
2.66117,12.958
2.66145,12.962
2.66173,12.962
2.66202,12.962
2.6623,12.966
2.66259,12.966
2.66287,12.966
2.66315,12.97
2.66344,12.97
2.66372,12.97
2.66401,12.974
2.66429,12.974
2.66457,12.974
2.66486,12.978
2.66514,12.978
2.66543,12.978
2.66571,12.982
2.66599,12.982
2.66628,12.982
2.66656,12.986
2.66685,12.986
2.66713,12.986
2.66741,12.99
2.6677,12.99
2.66798,12.99
2.66827,12.994
2.66855,12.994
2.66883,12.994
2.66912,12.998
2.6694,12.998
2.66969,12.998
2.66997,13.002
2.67025,13.002
2.67054,13.002
2.67082,13.006
2.67111,13.006
2.67139,13.006
2.67167,13.01
2.67196,13.01
2.67224,13.01
2.67253,13.014
2.67281,13.014
2.67309,13.014
2.67338,13.018
2.67366,13.018
2.67395,13.018
2.67423,13.022
2.67451,13.022
2.6748,13.022
2.67508,13.026
2.67537,13.026
2.67565,13.026
2.67593,13.03
2.67622,13.03
2.6765,13.03
2.67679,13.034
2.67707,13.034
2.67735,13.034
2.67764,13.038
2.67792,13.038
2.67821,13.038
2.67849,13.042
2.67877,13.042
2.67906,13.042
2.67934,13.046
2.67962,13.046
2.67991,13.046
2.68019,13.05
2.68048,13.05
2.68076,13.05
2.68105,13.054
2.68133,13.054
2.68161,13.054
2.6819,13.058
2.68218,13.058
2.68247,13.058
2.68275,13.062
2.68303,13.062
2.68332,13.062
2.6836,13.066
2.68388,13.066
2.68417,13.066
2.68445,13.07
2.68474,13.07
2.68502,13.07
2.68531,13.074
2.68559,13.074
2.68587,13.074
2.68616,13.078
2.68644,13.078
2.68673,13.078
2.68701,13.082
2.68729,13.082
2.68758,13.082
2.68786,13.086
2.68814,13.086
2.68843,13.086
2.68871,13.09
2.689,13.09
2.68928,13.09
2.68957,13.094
2.68985,13.094
2.69013,13.094
2.69042,13.098
2.6907,13.098
2.69099,13.098
2.69127,13.102
2.69155,13.102
2.69184,13.102
2.69212,13.106
2.6924,13.106
2.69269,13.106
2.69297,13.11
2.69326,13.11
2.69354,13.11
2.69383,13.114
2.69411,13.114
2.69439,13.114
2.69468,13.118
2.69496,13.118
2.69525,13.118
2.69553,13.122
2.69581,13.122
2.6961,13.122
2.69638,13.126
2.69666,13.126
2.69695,13.126
2.69723,13.13
2.69752,13.13
2.6978,13.13
2.69809,13.134
2.69837,13.134
2.69865,13.134
2.69894,13.138
2.69922,13.138
2.69951,13.138
2.69979,13.142
2.70007,13.142
2.70036,13.142
2.70064,13.146
2.70093,13.146
2.70121,13.146
2.70149,13.15
2.70178,13.15
2.70206,13.15
2.70235,13.154
2.70263,13.154
2.70291,13.154
2.7032,13.158
2.70348,13.158
2.70377,13.158
2.70405,13.162
2.70433,13.162
2.70462,13.162
2.7049,13.166
2.70519,13.166
2.70547,13.166
2.70575,13.17
2.70604,13.17
2.70632,13.17
2.70661,13.174
2.70689,13.174
2.70717,13.174
2.70746,13.178
2.70774,13.178
2.70803,13.178
2.70831,13.182
2.70859,13.182
2.70888,13.182
2.70916,13.186
2.70945,13.186
2.70973,13.186
2.71001,13.19
2.7103,13.19
2.71058,13.19
2.71087,13.194
2.71115,13.194
2.71143,13.194
2.71172,13.198
2.712,13.198
2.71229,13.198
2.71257,13.202
2.71285,13.202
2.71314,13.202
2.71342,13.206
2.71371,13.206
2.71399,13.206
2.71427,13.21
2.71456,13.21
2.71484,13.21
2.71513,13.214
2.71541,13.214
2.71569,13.214
2.71598,13.218
2.71626,13.218
2.71655,13.218
2.71683,13.222
2.71711,13.222
2.7174,13.222
2.71768,13.226
2.71797,13.226
2.71825,13.226
2.71853,13.23
2.71882,13.23
2.7191,13.23
2.71939,13.234
2.71967,13.234
2.71995,13.234
2.72024,13.238
2.72052,13.238
2.72081,13.238
2.72109,13.242
2.72137,13.242
2.72166,13.242
2.72194,13.246
2.72223,13.246
2.72251,13.246
2.7228,13.25
2.72308,13.25
2.72336,13.25
2.72365,13.254
2.72393,13.254
2.72421,13.254
2.7245,13.258
2.72478,13.258
2.72507,13.258
2.72535,13.262
2.72563,13.262
2.72592,13.262
2.7262,13.266
2.72649,13.266
2.72677,13.266
2.72706,13.27
2.72734,13.27
2.72762,13.27
2.72791,13.274
2.72819,13.274
2.72847,13.274
2.72876,13.278
2.72904,13.278
2.72933,13.278
2.72961,13.282
2.72989,13.282
2.73018,13.282
2.73046,13.286
2.73075,13.286
2.73103,13.286
2.73132,13.29
2.7316,13.29
2.73188,13.29
2.73217,13.294
2.73245,13.294
2.73274,13.294
2.73302,13.298
2.7333,13.298
2.73359,13.298
2.73387,13.302
2.73415,13.302
2.73444,13.302
2.73472,13.306
2.73501,13.306
2.73529,13.306
2.73558,13.31
2.73586,13.31
2.73614,13.31
2.73643,13.314
2.73671,13.314
2.737,13.314
2.73728,13.318
2.73756,13.318
2.73785,13.318
2.73813,13.322
2.73842,13.322
2.7387,13.322
2.73898,13.326
2.73927,13.326
2.73955,13.326
2.73984,13.33
2.74012,13.33
2.7404,13.33
2.74069,13.334
2.74097,13.334
2.74126,13.334
2.74154,13.338
2.74182,13.338
2.74211,13.338
2.74239,13.342
2.74268,13.342
2.74296,13.342
2.74324,13.346
2.74353,13.346
2.74381,13.346
2.7441,13.35
2.74438,13.35
2.74466,13.35
2.74495,13.354
2.74523,13.354
2.74552,13.354
2.7458,13.358
2.74608,13.358
2.74637,13.358
2.74665,13.362
2.74694,13.362
2.74722,13.362
2.74751,13.366
2.74779,13.366
2.74807,13.366
2.74836,13.37
2.74864,13.37
2.74892,13.37
2.74921,13.374
2.74949,13.374
2.74978,13.374
2.75006,13.378
2.75034,13.378
2.75063,13.378
2.75091,13.382
2.7512,13.382
2.75148,13.382
2.75177,13.386
2.75205,13.386
2.75233,13.386
2.75262,13.39
2.7529,13.39
2.75319,13.39
2.75347,13.394
2.75375,13.394
2.75404,13.394
2.75432,13.398
2.75461,13.398
2.75489,13.398
2.75517,13.402
2.75546,13.402
2.75574,13.402
2.75603,13.406
2.75631,13.406
2.75659,13.406
2.75688,13.41
2.75716,13.41
2.75745,13.41
2.75773,13.414
2.75801,13.414
2.7583,13.414
2.75858,13.418
2.75887,13.418
2.75915,13.418
2.75943,13.422
2.75972,13.422
2.76,13.422
2.76029,13.426
2.76057,13.426
2.76085,13.426
2.76114,13.43
2.76142,13.43
2.76171,13.43
2.76199,13.434
2.76227,13.434
2.76256,13.434
2.76284,13.438
2.76313,13.438
2.76341,13.438
2.7637,13.442
2.76398,13.442
2.76426,13.442
2.76455,13.446
2.76483,13.446
2.76511,13.446
2.7654,13.45
2.76568,13.45
2.76597,13.45
2.76625,13.454
2.76653,13.454
2.76682,13.454
2.7671,13.458
2.76739,13.458
2.76767,13.458
2.76796,13.462
2.76824,13.462
2.76852,13.462
2.76881,13.466
2.76909,13.466
2.76938,13.466
2.76966,13.47
2.76994,13.47
2.77023,13.47
2.77051,13.474
2.7708,13.474
2.77108,13.474
2.77136,13.478
2.77165,13.478
2.77193,13.478
2.77222,13.482
2.7725,13.482
2.77278,13.482
2.77307,13.486
2.77335,13.486
2.77364,13.486
2.77392,13.49
2.7742,13.49
2.77449,13.49
2.77477,13.494
2.77506,13.494
2.77534,13.494
2.77563,13.498
2.77591,13.498
2.77619,13.498
2.77648,13.502
2.77676,13.502
2.77704,13.502
2.77733,13.506
2.77761,13.506
2.7779,13.506
2.77818,13.51
2.77846,13.51
2.77875,13.51
2.77903,13.514
2.77932,13.514
2.7796,13.514
2.77989,13.518
2.78017,13.518
2.78045,13.518
2.78074,13.522
2.78102,13.522
2.78131,13.522
2.78159,13.526
2.78187,13.526
2.78216,13.526
2.78244,13.53
2.78273,13.53
2.78301,13.53
2.78329,13.534
2.78358,13.534
2.78386,13.534
2.78415,13.538
2.78443,13.538
2.78471,13.538
2.785,13.542
2.78528,13.542
2.78557,13.542
2.78585,13.546
2.78613,13.546
2.78642,13.546
2.7867,13.55
2.78699,13.55
2.78727,13.55
2.78756,13.554
2.78784,13.554
2.78812,13.554
2.78841,13.558
2.78869,13.558
2.78897,13.558
2.78926,13.562
2.78954,13.562
2.78983,13.562
2.79011,13.566
2.79039,13.566
2.79068,13.566
2.79096,13.57
2.79125,13.57
2.79153,13.57
2.79182,13.574
2.7921,13.574
2.79238,13.574
2.79267,13.578
2.79295,13.578
2.79324,13.578
2.79352,13.582
2.7938,13.582
2.79409,13.582
2.79437,13.586
2.79466,13.586
2.79494,13.586
2.79522,13.59
2.79551,13.59
2.79579,13.59
2.79608,13.594
2.79636,13.594
2.79664,13.594
2.79693,13.598
2.79721,13.598
2.7975,13.598
2.79778,13.602
2.79806,13.602
2.79835,13.602
2.79863,13.606
2.79892,13.606
2.7992,13.606
2.79949,13.61
2.79977,13.61
2.80005,13.61
2.80034,13.614
2.80062,13.614
2.80091,13.614
2.80119,13.618
2.80147,13.618
2.80176,13.618
2.80204,13.622
2.80233,13.622
2.80261,13.622
2.80289,13.626
2.80318,13.626
2.80346,13.626
2.80375,13.63
2.80403,13.63
2.80431,13.63
2.8046,13.634
2.80488,13.634
2.80517,13.634
2.80545,13.638
2.80573,13.638
2.80602,13.638
2.8063,13.642
2.80659,13.642
2.80687,13.642
2.80716,13.646
2.80744,13.646
2.80772,13.646
2.80801,13.65
2.80829,13.65
2.80858,13.65
2.80886,13.654
2.80914,13.654
2.80943,13.654
2.80971,13.658
2.80999,13.658
2.81028,13.658
2.81056,13.662
2.81085,13.662
2.81113,13.662
2.81142,13.666
2.8117,13.666
2.81198,13.666
2.81227,13.67
2.81255,13.67
2.81284,13.67
2.81312,13.674
2.8134,13.674
2.81369,13.674
2.81397,13.678
2.81426,13.678
2.81454,13.678
2.81483,13.682
2.81511,13.682
2.81539,13.682
2.81568,13.686
2.81596,13.686
2.81624,13.686
2.81653,13.69
2.81681,13.69
2.8171,13.69
2.81738,13.694
2.81766,13.694
2.81795,13.694
2.81823,13.698
2.81852,13.698
2.8188,13.698
2.81909,13.702
2.81937,13.702
2.81965,13.702
2.81994,13.706
2.82022,13.706
2.82051,13.706
2.82079,13.71
2.82107,13.71
2.82136,13.71
2.82164,13.714
2.82193,13.714
2.82221,13.714
2.8225,13.718
2.82278,13.718
2.82306,13.718
2.82335,13.722
2.82363,13.722
2.82391,13.722
2.8242,13.726
2.82448,13.726
2.82477,13.726
2.82505,13.73
2.82533,13.73
2.82562,13.73
2.8259,13.734
2.82619,13.734
2.82647,13.734
2.82676,13.738
2.82704,13.738
2.82732,13.738
2.82761,13.742
2.82789,13.742
2.82818,13.742
2.82846,13.746
2.82874,13.746
2.82903,13.746
2.82931,13.75
2.8296,13.75
2.82988,13.75
2.83017,13.754
2.83045,13.754
2.83073,13.754
2.83102,13.758
2.8313,13.758
2.83158,13.758
2.83187,13.762
2.83215,13.762
2.83244,13.762
2.83272,13.766
2.833,13.766
2.83329,13.766
2.83357,13.77
2.83386,13.77
2.83414,13.77
2.83443,13.774
2.83471,13.774
2.83499,13.774
2.83528,13.778
2.83556,13.778
2.83585,13.778
2.83613,13.782
2.83641,13.782
2.8367,13.782
2.83698,13.786
2.83727,13.786
2.83755,13.786
2.83784,13.79
2.83812,13.79
2.8384,13.79
2.83869,13.794
2.83897,13.794
2.83925,13.794
2.83954,13.798
2.83982,13.798
2.84011,13.798
2.84039,13.802
2.84067,13.802
2.84096,13.802
2.84124,13.806
2.84153,13.806
2.84181,13.806
2.8421,13.81
2.84238,13.81
2.84266,13.81
2.84295,13.814
2.84323,13.814
2.84352,13.814
2.8438,13.818
2.84408,13.818
2.84437,13.818
2.84465,13.822
2.84494,13.822
2.84522,13.822
2.84551,13.826
2.84579,13.826
2.84607,13.826
2.84636,13.83
2.84664,13.83
2.84692,13.83
2.84721,13.834
2.84749,13.834
2.84778,13.834
2.84806,13.838
2.84834,13.838
2.84863,13.838
2.84891,13.842
2.8492,13.842
2.84948,13.842
2.84977,13.846
2.85005,13.846
2.85033,13.846
2.85062,13.85
2.8509,13.85
2.85119,13.85
2.85147,13.854
2.85175,13.854
2.85204,13.854
2.85232,13.858
2.85261,13.858
2.85289,13.858
2.85318,13.862
2.85346,13.862
2.85374,13.862
2.85403,13.866
2.85431,13.866
2.8546,13.866
2.85488,13.87
2.85516,13.87
2.85545,13.87
2.85573,13.874
2.85602,13.874
2.8563,13.874
2.85658,13.878
2.85687,13.878
2.85715,13.878
2.85744,13.882
2.85772,13.882
2.858,13.882
2.85829,13.886
2.85857,13.886
2.85886,13.886
2.85914,13.89
2.85942,13.89
2.85971,13.89
2.85999,13.894
2.86028,13.894
2.86056,13.894
2.86085,13.898
2.86113,13.898
2.86141,13.898
2.8617,13.902
2.86198,13.902
2.86227,13.902
2.86255,13.906
2.86283,13.906
2.86312,13.906
2.8634,13.91
2.86369,13.91
2.86397,13.91
2.86426,13.914
2.86454,13.914
2.86482,13.914
2.86511,13.918
2.86539,13.918
2.86567,13.918
2.86596,13.922
2.86624,13.922
2.86653,13.922
2.86681,13.926
2.86709,13.926
2.86738,13.926
2.86766,13.93
2.86795,13.93
2.86823,13.93
2.86852,13.934
2.8688,13.934
2.86908,13.934
2.86937,13.938
2.86965,13.938
2.86994,13.938
2.87022,13.942
2.8705,13.942
2.87079,13.942
2.87107,13.946
2.87136,13.946
2.87164,13.946
2.87193,13.95
2.87221,13.95
2.87249,13.95
2.87278,13.954
2.87306,13.954
2.87335,13.954
2.87363,13.958
2.87391,13.958
2.8742,13.958
2.87448,13.962
2.87477,13.962
2.87505,13.962
2.87533,13.966
2.87562,13.966
2.8759,13.966
2.87619,13.97
2.87647,13.97
2.87675,13.97
2.87704,13.974
2.87732,13.974
2.87761,13.974
2.87789,13.978
2.87817,13.978
2.87846,13.978
2.87874,13.982
2.87903,13.982
2.87931,13.982
2.8796,13.986
2.87988,13.986
2.88016,13.986
2.88045,13.99
2.88073,13.99
2.88102,13.99
2.8813,13.994
2.88158,13.994
2.88187,13.994
2.88215,13.998
2.88244,13.998
2.88272,13.998
2.88301,14.002
2.88329,14.002
2.88357,14.002
2.88386,14.006
2.88414,14.006
2.88443,14.006
2.88471,14.01
2.88499,14.01
2.88528,14.01
2.88556,14.014
2.88585,14.014
2.88613,14.014
2.88641,14.018
2.8867,14.018
2.88698,14.018
2.88727,14.022
2.88755,14.022
2.88783,14.022
2.88812,14.026
2.8884,14.026
2.88869,14.026
2.88897,14.03
2.88925,14.03
2.88954,14.03
2.88982,14.034
2.89011,14.034
2.89039,14.034
2.89068,14.038
2.89096,14.038
2.89124,14.038
2.89153,14.042
2.89181,14.042
2.8921,14.042
2.89238,14.046
2.89266,14.046
2.89295,14.046
2.89323,14.05
2.89352,14.05
2.8938,14.05
2.89409,14.054
2.89437,14.054
2.89465,14.054
2.89494,14.058
2.89522,14.058
2.89551,14.058
2.89579,14.062
2.89607,14.062
2.89636,14.062
2.89664,14.066
2.89693,14.066
2.89721,14.066
2.89749,14.07
2.89778,14.07
2.89806,14.07
2.89835,14.074
2.89863,14.074
2.89891,14.074
2.8992,14.078
2.89948,14.078
2.89977,14.078
2.90005,14.082
2.90033,14.082
2.90062,14.082
2.9009,14.086
2.90119,14.086
2.90147,14.086
2.90176,14.09
2.90204,14.09
2.90232,14.09
2.90261,14.094
2.90289,14.094
2.90318,14.094
2.90346,14.098
2.90374,14.098
2.90403,14.098
2.90431,14.102
2.9046,14.102
2.90488,14.102
2.90517,14.106
2.90545,14.106
2.90573,14.106
2.90602,14.11
2.9063,14.11
2.90659,14.11
2.90687,14.114
2.90715,14.114
2.90744,14.114
2.90772,14.118
2.90801,14.118
2.90829,14.118
2.90857,14.122
2.90886,14.122
2.90914,14.122
2.90943,14.126
2.90971,14.126
2.90999,14.126
2.91028,14.13
2.91056,14.13
2.91085,14.13
2.91113,14.134
2.91141,14.134
2.9117,14.134
2.91198,14.138
2.91227,14.138
2.91255,14.138
2.91284,14.142
2.91312,14.142
2.9134,14.142
2.91369,14.146
2.91397,14.146
2.91426,14.146
2.91454,14.15
2.91482,14.15
2.91511,14.15
2.91539,14.154
2.91568,14.154
2.91596,14.154
2.91625,14.158
2.91653,14.158
2.91681,14.158
2.9171,14.162
2.91738,14.162
2.91767,14.162
2.91795,14.166
2.91823,14.166
2.91852,14.166
2.9188,14.17
2.91909,14.17
2.91937,14.17
2.91966,14.174
2.91994,14.174
2.92022,14.174
2.92051,14.178
2.92079,14.178
2.92108,14.178
2.92136,14.182
2.92164,14.182
2.92193,14.182
2.92221,14.186
2.9225,14.186
2.92278,14.186
2.92306,14.19
2.92335,14.19
2.92363,14.19
2.92392,14.194
2.9242,14.194
2.92448,14.194
2.92477,14.198
2.92505,14.198
2.92534,14.198
2.92562,14.202
2.9259,14.202
2.92619,14.202
2.92647,14.206
2.92676,14.206
2.92704,14.206
2.92733,14.21
2.92761,14.21
2.92789,14.21
2.92818,14.214
2.92846,14.214
2.92875,14.214
2.92903,14.218
2.92931,14.218
2.9296,14.218
2.92988,14.222
2.93017,14.222
2.93045,14.222
2.93074,14.226
2.93102,14.226
2.9313,14.226
2.93159,14.23
2.93187,14.23
2.93216,14.23
2.93244,14.234
2.93272,14.234
2.93301,14.234
2.93329,14.238
2.93358,14.238
2.93386,14.238
2.93415,14.242
2.93443,14.242
2.93471,14.242
2.935,14.246
2.93528,14.246
2.93557,14.246
2.93585,14.25
2.93613,14.25
2.93642,14.25
2.9367,14.254
2.93699,14.254
2.93727,14.254
2.93756,14.258
2.93784,14.258
2.93812,14.258
2.93841,14.262
2.93869,14.262
2.93897,14.262
2.93926,14.266
2.93954,14.266
2.93983,14.266
2.94011,14.27
2.9404,14.27
2.94068,14.27
2.94096,14.274
2.94125,14.274
2.94153,14.274
2.94182,14.278
2.9421,14.278
2.94238,14.278
2.94267,14.282
2.94295,14.282
2.94324,14.282
2.94352,14.286
2.9438,14.286
2.94409,14.286
2.94437,14.29
2.94466,14.29
2.94494,14.29
2.94523,14.294
2.94551,14.294
2.94579,14.294
2.94608,14.298
2.94636,14.298
2.94665,14.298
2.94693,14.302
2.94721,14.302
2.9475,14.302
2.94778,14.306
2.94807,14.306
2.94835,14.306
2.94864,14.31
2.94892,14.31
2.9492,14.31
2.94949,14.314
2.94977,14.314
2.95006,14.314
2.95034,14.318
2.95062,14.318
2.95091,14.318
2.95119,14.322
2.95148,14.322
2.95176,14.322
2.95205,14.326
2.95233,14.326
2.95261,14.326
2.9529,14.33
2.95318,14.33
2.95347,14.33
2.95375,14.334
2.95403,14.334
2.95432,14.334
2.9546,14.338
2.95489,14.338
2.95517,14.338
2.95546,14.342
2.95574,14.342
2.95602,14.342
2.95631,14.346
2.95659,14.346
2.95688,14.346
2.95716,14.35
2.95744,14.35
2.95773,14.35
2.95801,14.354
2.9583,14.354
2.95858,14.354
2.95886,14.358
2.95915,14.358
2.95943,14.358
2.95972,14.362
2.96,14.362
2.96028,14.362
2.96057,14.366
2.96085,14.366
2.96114,14.366
2.96142,14.37
2.9617,14.37
2.96199,14.37
2.96227,14.374
2.96256,14.374
2.96284,14.374
2.96313,14.378
2.96341,14.378
2.96369,14.378
2.96398,14.382
2.96426,14.382
2.96455,14.382
2.96483,14.386
2.96511,14.386
2.9654,14.386
2.96568,14.39
2.96597,14.39
2.96625,14.39
2.96654,14.394
2.96682,14.394
2.9671,14.394
2.96739,14.398
2.96767,14.398
