x,y,rho
0.2832,0.064453,1
0.29102,0.064453,1
0.29883,0.064453,1
0.30664,0.064453,1
0.31445,0.064453,1
0.32227,0.064453,1
0.33008,0.064453,1
0.33789,0.064453,1
0.3457,0.064453,1
0.35352,0.064453,1
0.36133,0.064453,1
0.36914,0.064453,1
0.37695,0.064453,1
0.38477,0.064453,1
0.39258,0.064453,1
0.40039,0.064453,1
0.4082,0.064453,1
0.41602,0.064453,1
0.42383,0.064453,1
0.43164,0.064453,1
0.43945,0.064453,1
0.44727,0.064453,1
0.45508,0.064453,1
0.46289,0.064453,1
0.4707,0.064453,1
0.47852,0.064453,1
0.48633,0.064453,1
0.49414,0.064453,1
0.50195,0.064453,1
0.50977,0.064453,1
0.51758,0.064453,1
0.52539,0.064453,1
0.5332,0.064453,1
0.54102,0.064453,1
0.54883,0.064453,1
0.55664,0.064453,1
0.56445,0.064453,1
0.57227,0.064453,1
0.58008,0.064453,1
0.58789,0.064453,1
0.5957,0.064453,1
0.60352,0.064453,1
0.61133,0.064453,1
0.61914,0.064453,1
0.62695,0.064453,1
0.63477,0.064453,1
0.64258,0.064453,1
0.65039,0.064453,1
0.6582,0.064453,0.999999
0.66602,0.064453,0.999951
0.67383,0.064453,0.997158
0.68164,0.064453,0.98447
0.68945,0.064453,0.965482
0.69727,0.064453,0.94393
0.70508,0.064453,0.921559
0.71289,0.064453,0.899049
0.7207,0.064453,0.876674
0.72852,0.064453,0.854555
0.73633,0.064453,0.832758
0.74414,0.064453,0.81132
0.75195,0.064453,0.790259
0.75977,0.064453,0.769588
0.76758,0.064453,0.749315
0.77539,0.064453,0.729426
0.7832,0.064453,0.709961
0.79102,0.064453,0.69103
0.79883,0.064453,0.67247
0.80664,0.064453,0.653646
0.81445,0.064453,0.634027
0.82227,0.064453,0.613682
0.83008,0.064453,0.593045
0.83789,0.064453,0.57248
0.8457,0.064453,0.552173
0.85352,0.064453,0.532157
0.86133,0.064453,0.512426
0.86914,0.064453,0.492983
0.87695,0.064453,0.47387
0.88477,0.064453,0.455126
0.89258,0.064453,0.436771
0.90039,0.064453,0.418814
0.9082,0.064453,0.401322
0.91602,0.064453,0.384732
0.92383,0.064453,0.370238
0.93164,0.064453,0.359219
0.93945,0.064453,0.352464
0.94727,0.064453,0.34771
0.95508,0.064453,0.341319
0.96289,0.064453,0.333114
0.9707,0.064453,0.325466
0.97852,0.064453,0.323009
0.98633,0.064453,0.326362
0.99414,0.064453,0.330593
0.0019531,0.072266,1
0.0097656,0.072266,1
0.017578,0.072266,1
0.025391,0.072266,1
0.033203,0.072266,1
0.041016,0.072266,1
0.048828,0.072266,1
0.056641,0.072266,1
0.064453,0.072266,1
0.072266,0.072266,1
0.080078,0.072266,1
0.087891,0.072266,1
0.095703,0.072266,1
0.10352,0.072266,1
0.11133,0.072266,1
0.11914,0.072266,1
0.12695,0.072266,1
0.13477,0.072266,1
0.14258,0.072266,1
0.15039,0.072266,1
0.1582,0.072266,1
0.16602,0.072266,1
0.17383,0.072266,1
0.18164,0.072266,1
0.18945,0.072266,1
0.19727,0.072266,1
0.20508,0.072266,1
0.21289,0.072266,1
0.2207,0.072266,1
0.22852,0.072266,1
0.23633,0.072266,1
0.24414,0.072266,1
0.25195,0.072266,1
0.25977,0.072266,1
0.26758,0.072266,1
0.27539,0.072266,1
0.2832,0.072266,1
0.29102,0.072266,1
0.29883,0.072266,1
0.30664,0.072266,1
0.31445,0.072266,1
0.32227,0.072266,1
0.33008,0.072266,1
0.33789,0.072266,1
0.3457,0.072266,1
0.35352,0.072266,1
0.36133,0.072266,1
0.36914,0.072266,1
0.37695,0.072266,1
0.38477,0.072266,1
0.39258,0.072266,1
0.40039,0.072266,1
0.4082,0.072266,1
0.41602,0.072266,1
0.42383,0.072266,1
0.43164,0.072266,1
0.43945,0.072266,1
0.44727,0.072266,1
0.45508,0.072266,1
0.46289,0.072266,1
0.4707,0.072266,1
0.47852,0.072266,1
0.48633,0.072266,1
0.49414,0.072266,1
0.50195,0.072266,1
0.50977,0.072266,1
0.51758,0.072266,1
0.52539,0.072266,1
0.5332,0.072266,1
0.54102,0.072266,1
0.54883,0.072266,1
0.55664,0.072266,1
0.56445,0.072266,1
0.57227,0.072266,1
0.58008,0.072266,1
0.58789,0.072266,1
0.5957,0.072266,1
0.60352,0.072266,1
0.61133,0.072266,1
0.61914,0.072266,1
0.62695,0.072266,1
0.63477,0.072266,1
0.64258,0.072266,1
0.65039,0.072266,0.999999
0.6582,0.072266,0.999951
0.66602,0.072266,0.997158
0.67383,0.072266,0.98447
0.68164,0.072266,0.965482
0.68945,0.072266,0.94393
0.69727,0.072266,0.921559
0.70508,0.072266,0.899049
0.71289,0.072266,0.876674
0.7207,0.072266,0.854555
0.72852,0.072266,0.832758
0.73633,0.072266,0.81132
0.74414,0.072266,0.790259
0.75195,0.072266,0.769588
0.75977,0.072266,0.749313
0.76758,0.072266,0.729441
0.77539,0.072266,0.709968
0.7832,0.072266,0.690879
0.79102,0.072266,0.672205
0.79883,0.072266,0.654053
0.80664,0.072266,0.636308
0.81445,0.072266,0.618405
0.82227,0.072266,0.599777
0.83008,0.072266,0.580393
0.83789,0.072266,0.560633
0.8457,0.072266,0.540888
0.85352,0.072266,0.521366
0.86133,0.072266,0.502124
0.86914,0.072266,0.483151
0.87695,0.072266,0.464461
0.88477,0.072266,0.446105
0.89258,0.072266,0.428129
0.90039,0.072266,0.410581
0.9082,0.072266,0.393893
0.91602,0.072266,0.379546
0.92383,0.072266,0.369014
0.93164,0.072266,0.362882
0.93945,0.072266,0.35872
0.94727,0.072266,0.35247
0.95508,0.072266,0.344434
0.96289,0.072266,0.336482
0.9707,0.072266,0.330564
0.97852,0.072266,0.329565
0.98633,0.072266,0.33277
0.99414,0.072266,0.335018
0.0019531,0.080078,1
0.0097656,0.080078,1
0.017578,0.080078,1
0.025391,0.080078,1
0.033203,0.080078,1
0.041016,0.080078,1
0.048828,0.080078,1
0.056641,0.080078,1
0.064453,0.080078,1
0.072266,0.080078,1
0.080078,0.080078,1
0.087891,0.080078,1
0.095703,0.080078,1
0.10352,0.080078,1
0.11133,0.080078,1
0.11914,0.080078,1
0.12695,0.080078,1
0.13477,0.080078,1
0.14258,0.080078,1
0.15039,0.080078,1
0.1582,0.080078,1
0.16602,0.080078,1
0.17383,0.080078,1
0.18164,0.080078,1
0.18945,0.080078,1
0.19727,0.080078,1
0.20508,0.080078,1
0.21289,0.080078,1
0.2207,0.080078,1
0.22852,0.080078,1
0.23633,0.080078,1
0.24414,0.080078,1
0.25195,0.080078,1
0.25977,0.080078,1
0.26758,0.080078,1
0.27539,0.080078,1
0.2832,0.080078,1
0.29102,0.080078,1
0.29883,0.080078,1
0.30664,0.080078,1
0.31445,0.080078,1
0.32227,0.080078,1
0.33008,0.080078,1
0.33789,0.080078,1
0.3457,0.080078,1
0.35352,0.080078,1
0.36133,0.080078,1
0.36914,0.080078,1
0.37695,0.080078,1
0.38477,0.080078,1
0.39258,0.080078,1
0.40039,0.080078,1
0.4082,0.080078,1
0.41602,0.080078,1
0.42383,0.080078,1
0.43164,0.080078,1
0.43945,0.080078,1
0.44727,0.080078,1
0.45508,0.080078,1
0.46289,0.080078,1
0.4707,0.080078,1
0.47852,0.080078,1
0.48633,0.080078,1
0.49414,0.080078,1
0.50195,0.080078,1
0.50977,0.080078,1
0.51758,0.080078,1
0.52539,0.080078,1
0.5332,0.080078,1
0.54102,0.080078,1
0.54883,0.080078,1
0.55664,0.080078,1
0.56445,0.080078,1
0.57227,0.080078,1
0.58008,0.080078,1
0.58789,0.080078,1
0.5957,0.080078,1
0.60352,0.080078,1
0.61133,0.080078,1
0.61914,0.080078,1
0.62695,0.080078,1
0.63477,0.080078,1
0.64258,0.080078,0.999999
0.65039,0.080078,0.999951
0.6582,0.080078,0.997158
0.66602,0.080078,0.98447
0.67383,0.080078,0.965482
0.68164,0.080078,0.94393
0.68945,0.080078,0.921559
0.69727,0.080078,0.89905
0.70508,0.080078,0.876674
0.71289,0.080078,0.854555
0.7207,0.080078,0.832758
0.72852,0.080078,0.81132
0.73633,0.080078,0.790259
0.74414,0.080078,0.769588
0.75195,0.080078,0.749314
0.75977,0.080078,0.72944
0.76758,0.080078,0.709967
0.77539,0.080078,0.690894
0.7832,0.080078,0.672218
0.79102,0.080078,0.653919
0.79883,0.080078,0.636024
0.80664,0.080078,0.618634
0.81445,0.080078,0.601679
0.82227,0.080078,0.584668
0.83008,0.080078,0.567018
0.83789,0.080078,0.548596
0.8457,0.080078,0.529715
0.85352,0.080078,0.51078
0.86133,0.080078,0.492026
0.86914,0.080078,0.473536
0.87695,0.080078,0.455321
0.88477,0.080078,0.437401
0.89258,0.080078,0.419855
0.90039,0.080078,0.403124
0.9082,0.080078,0.388928
0.91602,0.080078,0.378716
0.92383,0.080078,0.373221
0.93164,0.080078,0.369433
0.93945,0.080078,0.363599
0.94727,0.080078,0.355991
0.95508,0.080078,0.348094
0.96289,0.080078,0.341054
0.9707,0.080078,0.336316
0.97852,0.080078,0.335973
0.98633,0.080078,0.338109
0.99414,0.080078,0.339517
0.0019531,0.087891,1
0.0097656,0.087891,1
0.017578,0.087891,1
0.025391,0.087891,1
0.033203,0.087891,1
0.041016,0.087891,1
0.048828,0.087891,1
0.056641,0.087891,1
0.064453,0.087891,1
0.072266,0.087891,1
0.080078,0.087891,1
0.087891,0.087891,1
0.095703,0.087891,1
0.10352,0.087891,1
0.11133,0.087891,1
0.11914,0.087891,1
0.12695,0.087891,1
0.13477,0.087891,1
0.14258,0.087891,1
0.15039,0.087891,1
0.1582,0.087891,1
0.16602,0.087891,1
0.17383,0.087891,1
0.18164,0.087891,1
0.18945,0.087891,1
0.19727,0.087891,1
0.20508,0.087891,1
0.21289,0.087891,1
0.2207,0.087891,1
0.22852,0.087891,1
0.23633,0.087891,1
0.24414,0.087891,1
0.25195,0.087891,1
0.25977,0.087891,1
0.26758,0.087891,1
0.27539,0.087891,1
0.2832,0.087891,1
0.29102,0.087891,1
0.29883,0.087891,1
0.30664,0.087891,1
0.31445,0.087891,1
0.32227,0.087891,1
0.33008,0.087891,1
0.33789,0.087891,1
0.3457,0.087891,1
0.35352,0.087891,1
0.36133,0.087891,1
0.36914,0.087891,1
0.37695,0.087891,1
0.38477,0.087891,1
0.39258,0.087891,1
0.40039,0.087891,1
0.4082,0.087891,1
0.41602,0.087891,1
0.42383,0.087891,1
0.43164,0.087891,1
0.43945,0.087891,1
0.44727,0.087891,1
0.45508,0.087891,1
0.46289,0.087891,1
0.4707,0.087891,1
0.47852,0.087891,1
0.48633,0.087891,1
0.49414,0.087891,1
0.50195,0.087891,1
0.50977,0.087891,1
0.51758,0.087891,1
0.52539,0.087891,1
0.5332,0.087891,1
0.54102,0.087891,1
0.54883,0.087891,1
0.55664,0.087891,1
0.56445,0.087891,1
0.57227,0.087891,1
0.58008,0.087891,1
0.58789,0.087891,1
0.5957,0.087891,1
0.60352,0.087891,1
0.61133,0.087891,1
0.61914,0.087891,1
0.62695,0.087891,1
0.63477,0.087891,0.999999
0.64258,0.087891,0.999951
0.65039,0.087891,0.997158
0.6582,0.087891,0.98447
0.66602,0.087891,0.965482
0.67383,0.087891,0.94393
0.68164,0.087891,0.921559
0.68945,0.087891,0.899049
0.69727,0.087891,0.876674
0.70508,0.087891,0.854555
0.71289,0.087891,0.832758
0.7207,0.087891,0.81132
0.72852,0.087891,0.790259
0.73633,0.087891,0.769588
0.74414,0.087891,0.749314
0.75195,0.087891,0.72944
0.75977,0.087891,0.709967
0.76758,0.087891,0.690893
0.77539,0.087891,0.672216
0.7832,0.087891,0.653934
0.79102,0.087891,0.636042
0.79883,0.087891,0.618521
0.80664,0.087891,0.601388
0.81445,0.087891,0.584737
0.82227,0.087891,0.568542
0.83008,0.087891,0.552389
0.83789,0.087891,0.535696
0.8457,0.087891,0.51824
0.85352,0.087891,0.50024
0.86133,0.087891,0.482109
0.86914,0.087891,0.464124
0.87695,0.087891,0.446408
0.88477,0.087891,0.429019
0.89258,0.087891,0.412328
0.90039,0.087891,0.398243
0.9082,0.087891,0.388374
0.91602,0.087891,0.383516
0.92383,0.087891,0.379971
0.93164,0.087891,0.374448
0.93945,0.087891,0.367432
0.94727,0.087891,0.360002
0.95508,0.087891,0.352706
0.96289,0.087891,0.346349
0.9707,0.087891,0.342196
0.97852,0.087891,0.341943
0.98633,0.087891,0.343499
0.99414,0.087891,0.344088
0.0019531,0.095703,1
0.0097656,0.095703,1
0.017578,0.095703,1
0.025391,0.095703,1
0.033203,0.095703,1
0.041016,0.095703,1
0.048828,0.095703,1
0.056641,0.095703,1
0.064453,0.095703,1
0.072266,0.095703,1
0.080078,0.095703,1
0.087891,0.095703,1
0.095703,0.095703,1
0.10352,0.095703,1
0.11133,0.095703,1
0.11914,0.095703,1
0.12695,0.095703,1
0.13477,0.095703,1
0.14258,0.095703,1
0.15039,0.095703,1
0.1582,0.095703,1
0.16602,0.095703,1
0.17383,0.095703,1
0.18164,0.095703,1
0.18945,0.095703,1
0.19727,0.095703,1
0.20508,0.095703,1
0.21289,0.095703,1
0.2207,0.095703,1
0.22852,0.095703,1
0.23633,0.095703,1
0.24414,0.095703,1
0.25195,0.095703,1
0.25977,0.095703,1
0.26758,0.095703,1
0.27539,0.095703,1
0.2832,0.095703,1
0.29102,0.095703,1
0.29883,0.095703,1
0.30664,0.095703,1
0.31445,0.095703,1
0.32227,0.095703,1
0.33008,0.095703,1
0.33789,0.095703,1
0.3457,0.095703,1
0.35352,0.095703,1
0.36133,0.095703,1
0.36914,0.095703,1
0.37695,0.095703,1
0.38477,0.095703,1
0.39258,0.095703,1
0.40039,0.095703,1
0.4082,0.095703,1
0.41602,0.095703,1
0.42383,0.095703,1
0.43164,0.095703,1
0.43945,0.095703,1
0.44727,0.095703,1
0.45508,0.095703,1
0.46289,0.095703,1
0.4707,0.095703,1
0.47852,0.095703,1
0.48633,0.095703,1
0.49414,0.095703,1
0.50195,0.095703,1
0.50977,0.095703,1
0.51758,0.095703,1
0.52539,0.095703,1
0.5332,0.095703,1
0.54102,0.095703,1
0.54883,0.095703,1
0.55664,0.095703,1
0.56445,0.095703,1
0.57227,0.095703,1
0.58008,0.095703,1
0.58789,0.095703,1
0.5957,0.095703,1
0.60352,0.095703,1
0.61133,0.095703,1
0.61914,0.095703,1
0.62695,0.095703,0.999999
0.63477,0.095703,0.999951
0.64258,0.095703,0.997158
0.65039,0.095703,0.98447
0.6582,0.095703,0.965482
0.66602,0.095703,0.94393
0.67383,0.095703,0.921559
0.68164,0.095703,0.899049
0.68945,0.095703,0.876674
0.69727,0.095703,0.854556
0.70508,0.095703,0.832758
0.71289,0.095703,0.81132
0.7207,0.095703,0.790259
0.72852,0.095703,0.769588
0.73633,0.095703,0.749314
0.74414,0.095703,0.72944
0.75195,0.095703,0.709967
0.75977,0.095703,0.690893
0.76758,0.095703,0.672216
0.77539,0.095703,0.653933
0.7832,0.095703,0.63604
0.79102,0.095703,0.618534
0.79883,0.095703,0.60141
0.80664,0.095703,0.584647
0.81445,0.095703,0.568255
0.82227,0.095703,0.552321
0.83008,0.095703,0.536855
0.83789,0.095703,0.52152
0.8457,0.095703,0.505758
0.85352,0.095703,0.489247
0.86133,0.095703,0.472168
0.86914,0.095703,0.454883
0.87695,0.095703,0.437759
0.88477,0.095703,0.421286
0.89258,0.095703,0.407366
0.90039,0.095703,0.397985
0.9082,0.095703,0.393678
0.91602,0.095703,0.390419
0.92383,0.095703,0.385222
0.93164,0.095703,0.37872
0.93945,0.095703,0.371822
0.94727,0.095703,0.364629
0.95508,0.095703,0.357784
0.96289,0.095703,0.352019
0.9707,0.095703,0.348128
0.97852,0.095703,0.347742
0.98633,0.095703,0.34882
0.99414,0.095703,0.348798
0.0019531,0.10352,1
0.0097656,0.10352,1
0.017578,0.10352,1
0.025391,0.10352,1
0.033203,0.10352,1
0.041016,0.10352,1
0.048828,0.10352,1
0.056641,0.10352,1
0.064453,0.10352,1
0.072266,0.10352,1
0.080078,0.10352,1
0.087891,0.10352,1
0.095703,0.10352,1
0.10352,0.10352,1
0.11133,0.10352,1
0.11914,0.10352,1
0.12695,0.10352,1
0.13477,0.10352,1
0.14258,0.10352,1
0.15039,0.10352,1
0.1582,0.10352,1
0.16602,0.10352,1
0.17383,0.10352,1
0.18164,0.10352,1
0.18945,0.10352,1
0.19727,0.10352,1
0.20508,0.10352,1
0.21289,0.10352,1
0.2207,0.10352,1
0.22852,0.10352,1
0.23633,0.10352,1
0.24414,0.10352,1
0.25195,0.10352,1
0.25977,0.10352,1
0.26758,0.10352,1
0.27539,0.10352,1
0.2832,0.10352,1
0.29102,0.10352,1
0.29883,0.10352,1
0.30664,0.10352,1
0.31445,0.10352,1
0.32227,0.10352,1
0.33008,0.10352,1
0.33789,0.10352,1
0.3457,0.10352,1
0.35352,0.10352,1
0.36133,0.10352,1
0.36914,0.10352,1
0.37695,0.10352,1
0.38477,0.10352,1
0.39258,0.10352,1
0.40039,0.10352,1
0.4082,0.10352,1
0.41602,0.10352,1
0.42383,0.10352,1
0.43164,0.10352,1
0.43945,0.10352,1
0.44727,0.10352,1
0.45508,0.10352,1
0.46289,0.10352,1
0.4707,0.10352,1
0.47852,0.10352,1
0.48633,0.10352,1
0.49414,0.10352,1
0.50195,0.10352,1
0.50977,0.10352,1
0.51758,0.10352,1
0.52539,0.10352,1
0.5332,0.10352,1
0.54102,0.10352,1
0.54883,0.10352,1
0.55664,0.10352,1
0.56445,0.10352,1
0.57227,0.10352,1
0.58008,0.10352,1
0.58789,0.10352,1
0.5957,0.10352,1
0.60352,0.10352,1
0.61133,0.10352,1
0.61914,0.10352,0.999999
0.62695,0.10352,0.999951
0.63477,0.10352,0.997158
0.64258,0.10352,0.98447
0.65039,0.10352,0.965482
0.6582,0.10352,0.94393
0.66602,0.10352,0.921559
0.67383,0.10352,0.899049
0.68164,0.10352,0.876674
0.68945,0.10352,0.854555
0.69727,0.10352,0.832758
0.70508,0.10352,0.81132
0.71289,0.10352,0.790259
0.7207,0.10352,0.769588
0.72852,0.10352,0.749314
0.73633,0.10352,0.72944
0.74414,0.10352,0.709967
0.75195,0.10352,0.690893
0.75977,0.10352,0.672216
0.76758,0.10352,0.653933
0.77539,0.10352,0.63604
0.7832,0.10352,0.618533
0.79102,0.10352,0.601408
0.79883,0.10352,0.584659
0.80664,0.10352,0.568281
0.81445,0.10352,0.552256
0.82227,0.10352,0.536584
0.83008,0.10352,0.521342
0.83789,0.10352,0.50657
0.8457,0.10352,0.492018
0.85352,0.10352,0.477184
0.86133,0.10352,0.461653
0.86914,0.10352,0.445598
0.87695,0.10352,0.429682
0.88477,0.10352,0.416039
0.89258,0.10352,0.407183
0.90039,0.10352,0.403525
0.9082,0.10352,0.40073
0.91602,0.10352,0.395881
0.92383,0.10352,0.389812
0.93164,0.10352,0.383512
0.93945,0.10352,0.376685
0.94727,0.10352,0.369592
0.95508,0.10352,0.363362
0.96289,0.10352,0.35796
0.9707,0.10352,0.354021
0.97852,0.10352,0.35353
0.98633,0.10352,0.354016
0.99414,0.10352,0.353652
0.0019531,0.11133,1
0.0097656,0.11133,1
0.017578,0.11133,1
0.025391,0.11133,1
0.033203,0.11133,1
0.041016,0.11133,1
0.048828,0.11133,1
0.056641,0.11133,1
0.064453,0.11133,1
0.072266,0.11133,1
0.080078,0.11133,1
0.087891,0.11133,1
0.095703,0.11133,1
0.10352,0.11133,1
0.11133,0.11133,1
0.11914,0.11133,1
0.12695,0.11133,1
0.13477,0.11133,1
0.14258,0.11133,1
0.15039,0.11133,1
0.1582,0.11133,1
0.16602,0.11133,1
0.17383,0.11133,1
0.18164,0.11133,1
0.18945,0.11133,1
0.19727,0.11133,1
0.20508,0.11133,1
0.21289,0.11133,1
0.2207,0.11133,1
0.22852,0.11133,1
0.23633,0.11133,1
0.24414,0.11133,1
0.25195,0.11133,1
0.25977,0.11133,1
0.26758,0.11133,1
0.27539,0.11133,1
0.2832,0.11133,1
0.29102,0.11133,1
0.29883,0.11133,1
0.30664,0.11133,1
0.31445,0.11133,1
0.32227,0.11133,1
0.33008,0.11133,1
0.33789,0.11133,1
0.3457,0.11133,1
0.35352,0.11133,1
0.36133,0.11133,1
0.36914,0.11133,1
0.37695,0.11133,1
0.38477,0.11133,1
0.39258,0.11133,1
0.40039,0.11133,1
0.4082,0.11133,1
0.41602,0.11133,1
0.42383,0.11133,1
0.43164,0.11133,1
0.43945,0.11133,1
0.44727,0.11133,1
0.45508,0.11133,1
0.46289,0.11133,1
0.4707,0.11133,1
0.47852,0.11133,1
0.48633,0.11133,1
0.49414,0.11133,1
0.50195,0.11133,1
0.50977,0.11133,1
0.51758,0.11133,1
0.52539,0.11133,1
0.5332,0.11133,1
0.54102,0.11133,1
0.54883,0.11133,1
0.55664,0.11133,1
0.56445,0.11133,1
0.57227,0.11133,1
0.58008,0.11133,1
0.58789,0.11133,1
0.5957,0.11133,1
0.60352,0.11133,1
0.61133,0.11133,0.999999
0.61914,0.11133,0.999951
0.62695,0.11133,0.997158
0.63477,0.11133,0.98447
0.64258,0.11133,0.965482
0.65039,0.11133,0.94393
0.6582,0.11133,0.921559
0.66602,0.11133,0.89905
0.67383,0.11133,0.876674
0.68164,0.11133,0.854555
0.68945,0.11133,0.832758
0.69727,0.11133,0.81132
0.70508,0.11133,0.790259
0.71289,0.11133,0.769588
0.7207,0.11133,0.749314
0.72852,0.11133,0.72944
0.73633,0.11133,0.709967
0.74414,0.11133,0.690893
0.75195,0.11133,0.672216
0.75977,0.11133,0.653933
0.76758,0.11133,0.63604
0.77539,0.11133,0.618533
0.7832,0.11133,0.601408
0.79102,0.11133,0.584658
0.79883,0.11133,0.568278
0.80664,0.11133,0.552265
0.81445,0.11133,0.536612
0.82227,0.11133,0.5213
0.83008,0.11133,0.506327
0.83789,0.11133,0.491761
0.8457,0.11133,0.477675
0.85352,0.11133,0.463903
0.86133,0.11133,0.450054
0.86914,0.11133,0.436041
0.87695,0.11133,0.423477
0.88477,0.11133,0.415876
0.89258,0.11133,0.412931
0.90039,0.11133,0.410633
0.9082,0.11133,0.406211
0.91602,0.11133,0.40059
0.92383,0.11133,0.39489
0.93164,0.11133,0.388775
0.93945,0.11133,0.381841
0.94727,0.11133,0.375099
0.95508,0.11133,0.369476
0.96289,0.11133,0.363912
0.9707,0.11133,0.35974
0.97852,0.11133,0.359194
0.98633,0.11133,0.359264
0.99414,0.11133,0.358657
0.0019531,0.11914,1
0.0097656,0.11914,1
0.017578,0.11914,1
0.025391,0.11914,1
0.033203,0.11914,1
0.041016,0.11914,1
0.048828,0.11914,1
0.056641,0.11914,1
0.064453,0.11914,1
0.072266,0.11914,1
0.080078,0.11914,1
0.087891,0.11914,1
0.095703,0.11914,1
0.10352,0.11914,1
0.11133,0.11914,1
0.11914,0.11914,1
0.12695,0.11914,1
0.13477,0.11914,1
0.14258,0.11914,1
0.15039,0.11914,1
0.1582,0.11914,1
0.16602,0.11914,1
0.17383,0.11914,1
0.18164,0.11914,1
0.18945,0.11914,1
0.19727,0.11914,1
0.20508,0.11914,1
0.21289,0.11914,1
0.2207,0.11914,1
0.22852,0.11914,1
0.23633,0.11914,1
0.24414,0.11914,1
0.25195,0.11914,1
0.25977,0.11914,1
0.26758,0.11914,1
0.27539,0.11914,1
0.2832,0.11914,1
0.29102,0.11914,1
0.29883,0.11914,1
0.30664,0.11914,1
0.31445,0.11914,1
0.32227,0.11914,1
0.33008,0.11914,1
0.33789,0.11914,1
0.3457,0.11914,1
0.35352,0.11914,1
0.36133,0.11914,1
0.36914,0.11914,1
0.37695,0.11914,1
0.38477,0.11914,1
0.39258,0.11914,1
0.40039,0.11914,1
0.4082,0.11914,1
0.41602,0.11914,1
0.42383,0.11914,1
0.43164,0.11914,1
0.43945,0.11914,1
0.44727,0.11914,1
0.45508,0.11914,1
0.46289,0.11914,1
0.4707,0.11914,1
0.47852,0.11914,1
0.48633,0.11914,1
0.49414,0.11914,1
0.50195,0.11914,1
0.50977,0.11914,1
0.51758,0.11914,1
0.52539,0.11914,1
0.5332,0.11914,1
0.54102,0.11914,1
0.54883,0.11914,1
0.55664,0.11914,1
0.56445,0.11914,1
0.57227,0.11914,1
0.58008,0.11914,1
0.58789,0.11914,1
0.5957,0.11914,1
0.60352,0.11914,0.999999
0.61133,0.11914,0.999951
0.61914,0.11914,0.997158
0.62695,0.11914,0.98447
0.63477,0.11914,0.965481
0.64258,0.11914,0.94393
0.65039,0.11914,0.921559
0.6582,0.11914,0.89905
0.66602,0.11914,0.876673
0.67383,0.11914,0.854555
0.68164,0.11914,0.832758
0.68945,0.11914,0.81132
0.69727,0.11914,0.790259
0.70508,0.11914,0.769588
0.71289,0.11914,0.749314
0.7207,0.11914,0.72944
0.72852,0.11914,0.709967
0.73633,0.11914,0.690893
0.74414,0.11914,0.672216
0.75195,0.11914,0.653933
0.75977,0.11914,0.63604
0.76758,0.11914,0.618533
0.77539,0.11914,0.601408
0.7832,0.11914,0.584658
0.79102,0.11914,0.568279
0.79883,0.11914,0.552264
0.80664,0.11914,0.536609
0.81445,0.11914,0.521307
0.82227,0.11914,0.506355
0.83008,0.11914,0.491742
0.83789,0.11914,0.477466
0.8457,0.11914,0.463597
0.85352,0.11914,0.450281
0.86133,0.11914,0.437797
0.86914,0.11914,0.427324
0.87695,0.11914,0.421836
0.88477,0.11914,0.420571
0.89258,0.11914,0.41941
0.90039,0.11914,0.415826
0.9082,0.11914,0.410925
0.91602,0.11914,0.405862
0.92383,0.11914,0.40047
0.93164,0.11914,0.394207
0.93945,0.11914,0.387302
0.94727,0.11914,0.381202
0.95508,0.11914,0.375917
0.96289,0.11914,0.369847
0.9707,0.11914,0.365487
0.97852,0.11914,0.364848
0.98633,0.11914,0.364581
0.99414,0.11914,0.363851
0.0019531,0.12695,1
0.0097656,0.12695,1
0.017578,0.12695,1
0.025391,0.12695,1
0.033203,0.12695,1
0.041016,0.12695,1
0.048828,0.12695,1
0.056641,0.12695,1
0.064453,0.12695,1
0.072266,0.12695,1
0.080078,0.12695,1
0.087891,0.12695,1
0.095703,0.12695,1
0.10352,0.12695,1
0.11133,0.12695,1
0.11914,0.12695,1
0.12695,0.12695,1
0.13477,0.12695,1
0.14258,0.12695,1
0.15039,0.12695,1
0.1582,0.12695,1
0.16602,0.12695,1
0.17383,0.12695,1
0.18164,0.12695,1
0.18945,0.12695,1
0.19727,0.12695,1
0.20508,0.12695,1
0.21289,0.12695,1
0.2207,0.12695,1
0.22852,0.12695,1
0.23633,0.12695,1
0.24414,0.12695,1
0.25195,0.12695,1
0.25977,0.12695,1
0.26758,0.12695,1
0.27539,0.12695,1
0.2832,0.12695,1
0.29102,0.12695,1
0.29883,0.12695,1
0.30664,0.12695,1
0.31445,0.12695,1
0.32227,0.12695,1
0.33008,0.12695,1
0.33789,0.12695,1
0.3457,0.12695,1
0.35352,0.12695,1
0.36133,0.12695,1
0.36914,0.12695,1
0.37695,0.12695,1
0.38477,0.12695,1
0.39258,0.12695,1
0.40039,0.12695,1
0.4082,0.12695,1
0.41602,0.12695,1
0.42383,0.12695,1
0.43164,0.12695,1
0.43945,0.12695,1
0.44727,0.12695,1
0.45508,0.12695,1
0.46289,0.12695,1
0.4707,0.12695,1
0.47852,0.12695,1
0.48633,0.12695,1
0.49414,0.12695,1
0.50195,0.12695,1
0.50977,0.12695,1
0.51758,0.12695,1
0.52539,0.12695,1
0.5332,0.12695,1
0.54102,0.12695,1
0.54883,0.12695,1
0.55664,0.12695,1
0.56445,0.12695,1
0.57227,0.12695,1
0.58008,0.12695,1
0.58789,0.12695,1
0.5957,0.12695,0.999999
0.60352,0.12695,0.999951
0.61133,0.12695,0.997158
